Country Name,"Series Name","2020","2021","2022","2023"
Oman,"Inflation, consumer prices (annual %)","-0.40640291946585","1.68221185876085","2.5061425061425","0.942793224672423"
Oman,"Gini index","..","..","..",".."
Oman,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Pakistan,"GDP (constant 2015 US$)","358614068499.253","381973779235.3","400184530157.813","400165100120.781"
Pakistan,"GDP per capita (constant 2015 US$)","1578.42963292881","1650.69267380687","1696.95649035432","1663.98738057294"
Pakistan,"GDP per capita growth (annual %)","-2.97029464978425","4.57816043050141","2.80269109335549","-1.94283766076391"
Pakistan,"Inflation, consumer prices (annual %)","9.73999313898155","9.49621056124947","19.8738599646655","30.7681280657005"
Pakistan,"Gini index","..","..","..",".."
Pakistan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Palau,"GDP (constant 2015 US$)","262343305.302003","225184865.448748","224369046.430112","225375185.651772"
Palau,"GDP per capita (constant 2015 US$)","14597.3350379481","12493.6121531707","12426.9757092281","12480.628289499"
Palau,"GDP per capita growth (annual %)","-7.85603540694406","-14.4116914444209","-0.533364115402762","0.431742859455937"
Palau,"Inflation, consumer prices (annual %)","0.218181818181833","2.6124818577648","12.3526638378124","12.7989928661351"
Palau,"Gini index","..","..","..",".."
Palau,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Panama,"GDP (constant 2015 US$)","52852244699.6332","61221801991.488","67839490712.8942","72803155248.8774"
Panama,"GDP per capita (constant 2015 US$)","12307.2592047015","14069.8794147746","15388.0558648904","16294.0326025159"
Panama,"GDP per capita growth (annual %)","-18.8543822302115","14.3217931852755","9.36878285347336","5.88753215857902"
Panama,"Inflation, consumer prices (annual %)","-1.5502754080376","1.63070337301898","2.85965128834711","1.48641355277038"
Panama,"Gini index","..","50.9","..","48.9"
Panama,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Papua New Guinea,"GDP (constant 2015 US$)","23936783232.9543","23749997636.5123","24976697204.439","25646325074.9965"
Papua New Guinea,"GDP per capita (constant 2015 US$)","2455.14534207974","2387.06950318016","2462.54909155505","2482.71988215569"
Papua New Guinea,"GDP per capita growth (annual %)","-5.22481758623621","-2.77278243910037","3.16201888023512","0.819102070688274"
Papua New Guinea,"Inflation, consumer prices (annual %)","4.87167398565555","4.48359014042398","5.25323922215241","2.29869991296791"
Papua New Guinea,"Gini index","..","..","..",".."
Papua New Guinea,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","2","2","2.5","2.5"
Paraguay,"GDP (constant 2015 US$)","40343536418.7875","41964030301.4424","42037903094.7486","44019622007.0359"
Paraguay,"GDP per capita (constant 2015 US$)","6095.39137530699","6259.73873939872","6199.60038231035","6415.42928466562"
Paraguay,"GDP per capita growth (annual %)","-2.14847789745059","2.69625613799829","-0.960716726240747","3.4813357159456"
Paraguay,"Inflation, consumer prices (annual %)","1.76751592356698","4.787983101236","9.76556667164402","4.63202285403356"
Paraguay,"Gini index","43.5","42.9","45.1",".."
Paraguay,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Peru,"GDP (constant 2015 US$)","191509018299.917","217085487224.893","223002152647.317","221775234260.737"
Peru,"GDP per capita (constant 2015 US$)","5750.20031072789","6438.74995027929","6549.33483034558","6455.82768166728"
Peru,"GDP per capita growth (annual %)","-12.2166865947607","11.9743591934842","1.7174898997512","-1.42773504639044"
Peru,"Inflation, consumer prices (annual %)","2.00241205759292","4.27166381536798","8.33370630096231","6.45561348369586"
Peru,"Gini index","43.7","40.1","40.3",".."
Peru,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Philippines,"GDP (constant 2015 US$)","358510629282.922","378998555004.406","407730367724.121","430342487096.573"
Philippines,"GDP per capita (constant 2015 US$)","3195.53888262264","3328.04235516784","3528.33042834523","3667.56553714902"
Philippines,"GDP per capita growth (annual %)","-10.9781941392831","4.14651416904204","6.01819483656472","3.94620378197092"
Philippines,"Inflation, consumer prices (annual %)","2.3931623931624","3.92718022100332","5.82115811213955","5.97802515541409"
Philippines,"Gini index","..","40.7","..",".."
Philippines,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Poland,"GDP (constant 2015 US$)","559958349913.782","598791351638.148","632548613874.519","633564398461.334"
Poland,"GDP per capita (constant 2015 US$)","14774.989199307","15863.2311070414","17178.6683428459","17269.9941729939"
Poland,"GDP per capita growth (annual %)","-1.84839482693985","7.3654328477301","8.29236633399775","0.531623454887892"
Poland,"Inflation, consumer prices (annual %)","3.37446972618589","5.05502704719272","14.4294507575758","11.5289127961105"
Poland,"Gini index","28.5","28.5","..",".."
Poland,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Portugal,"GDP (constant 2015 US$)","203905155102.504","215604085361.884","230324477738.939","235532701003.005"
Portugal,"GDP per capita (constant 2015 US$)","19802.2289134663","20807.5276813416","22125.9391947109","22377.6661237872"
Portugal,"GDP per capita growth (annual %)","-8.39685500953166","5.07669501382099","6.33622376266987","1.13770053718866"
Portugal,"Inflation, consumer prices (annual %)","-0.0124383299575305","1.26565719069044","7.83269124233323","4.31128191898672"
Portugal,"Gini index","34.7","34.6","..",".."
Portugal,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Puerto Rico,"GDP (constant 2015 US$)","92359439312.9166","92715228856.7798","96023410438.3396","96564521010.4364"
Puerto Rico,"GDP per capita (constant 2015 US$)","28145.0053474362","28416.7798983171","29819.888444393","30122.8412253197"
Puerto Rico,"GDP per capita growth (annual %)","-6.74641129088297","0.965622665641604","4.93760570724984","1.01594203308866"
Puerto Rico,"Inflation, consumer prices (annual %)","..","..","..",".."
Puerto Rico,"Gini index","..","..","..",".."
Puerto Rico,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Qatar,"GDP (constant 2015 US$)","161416823768.972","164042828070.675","170947179495.954",".."
Qatar,"GDP per capita (constant 2015 US$)","58476.1994319533","61022.5028952733","63428.3640948178",".."
Qatar,"GDP per capita growth (annual %)","-1.92075758851206","4.35442707982936","3.94258033577132",".."
Qatar,"Inflation, consumer prices (annual %)","-2.5403150300476","2.30446565742003","4.99527553740761","3.02764899198902"
Qatar,"Gini index","..","..","..",".."
Qatar,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Romania,"GDP (constant 2015 US$)","209970445914.053","221957437273.542","231073289600.151","236037846070.522"
Romania,"GDP per capita (constant 2015 US$)","10898.9214214222","11607.4025957948","12131.7362531908","12386.4614421177"
Romania,"GDP per capita growth (annual %)","-3.14554156129175","6.50047052344212","4.51723504090292","2.09965979815894"
Romania,"Inflation, consumer prices (annual %)","2.63107311184743","5.05232876096582","13.7954887432521","10.3971874764996"
Romania,"Gini index","34.6","33.9","..",".."
Romania,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Russian Federation,"GDP (constant 2015 US$)","1422766794794.99","1502645054025.01","1471544636157.84","1524520243059.52"
Russian Federation,"GDP per capita (constant 2015 US$)","9632.3251953125","10206.9453125","10030.0390625","10420.5712890625"
Russian Federation,"GDP per capita growth (annual %)","-2.52680431743222","5.96554013311996","-1.73318663190568","3.89361804941169"
Russian Federation,"Inflation, consumer prices (annual %)","3.38165937237898","6.69445891957612","..",".."
Russian Federation,"Gini index","33.7","35.1","..",".."
Russian Federation,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Rwanda,"GDP (constant 2015 US$)","10797491791.2884","11969879907.0733","12946350918.2463","14013296848.9235"
Rwanda,"GDP per capita (constant 2015 US$)","821.329261379564","889.167990929154","939.728149535271","994.225755125072"
Rwanda,"GDP per capita growth (annual %)","-5.66201158935542","8.25962652732505","5.68623242423337","5.79929478719474"
Rwanda,"Inflation, consumer prices (annual %)","9.85039902274207","-0.391346748300791","17.6892095588154","19.7895467464669"
Rwanda,"Gini index","..","..","..",".."
Rwanda,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","4.5","4.5","4.5","4.5"
Samoa,"GDP (constant 2015 US$)","907771582.239524","843511966.584963","798752767.864439","862588950.439636"
Samoa,"GDP per capita (constant 2015 US$)","4223.58817209183","3855.80793268071","3591.80494763263","3822.16026355624"
Samoa,"GDP per capita growth (annual %)","-4.47168519860817","-8.70776752907149","-6.84689148571088","6.41335816621782"
Samoa,"Inflation, consumer prices (annual %)","-1.56891247740895","3.13320473174494","10.9618822286844","8.11869815535843"
Samoa,"Gini index","..","..","..",".."
Samoa,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
San Marino,"GDP (constant 2015 US$)","1408422586.4217","1527618401.78175","..",".."
San Marino,"GDP per capita (constant 2015 US$)","41415.6669633221","45269.4740489481","..",".."
San Marino,"GDP per capita growth (annual %)","-6.17850136644861","9.30519141231972","..",".."
San Marino,"Inflation, consumer prices (annual %)","..","..","..",".."
San Marino,"Gini index","..","..","..",".."
San Marino,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Sao Tome and Principe,"GDP (constant 2015 US$)","311114954.79799","317023957.753826","317230918.72276","315725838.988569"
Sao Tome and Principe,"GDP per capita (constant 2015 US$)","1422.94882843561","1420.95029628755","1395.15752802692","1361.73245026469"
Sao Tome and Principe,"GDP per capita growth (annual %)","0.727641306349327","-0.140450036440157","-1.81517737305937","-2.39579238120169"
Sao Tome and Principe,"Inflation, consumer prices (annual %)","9.81932791540146","8.13777038378732","18.0056351122841","21.2589138473"
Sao Tome and Principe,"Gini index","..","..","..",".."
Sao Tome and Principe,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Saudi Arabia,"GDP (constant 2015 US$)","692413074096.449","727553801683.839","782018364988.948","776114792530.154"
Saudi Arabia,"GDP per capita (constant 2015 US$)","19235.2422681203","20237.7131446296","21478.8165337121","21006.1511726629"
Saudi Arabia,"GDP per capita growth (annual %)","-4.03619785487392","5.21163634195938","6.13262664715586","-2.20061175301424"
Saudi Arabia,"Inflation, consumer prices (annual %)","3.44545825956692","3.06328988941547","2.4740737192537","2.32708518362692"
Saudi Arabia,"Gini index","..","..","..",".."
Saudi Arabia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Senegal,"GDP (constant 2015 US$)","22863414676.2849","24359596784.0565","25290585507.823","26226336251.1668"
Senegal,"GDP per capita (constant 2015 US$)","1391.04695489477","1443.38454297141","1460.49490330396","1476.4451720207"
Senegal,"GDP per capita growth (annual %)","-1.34214592481055","3.76246020254614","1.18543325241156","1.09211395949825"
Senegal,"Inflation, consumer prices (annual %)","2.54314685681652","2.18032278088147","9.69681899081073",".."
Senegal,"Gini index","..","36.2","..",".."
Senegal,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Serbia,"GDP (constant 2015 US$)","45203655774.1983","48696066612.4904","49937794675.5132","51200118921.3357"
Serbia,"GDP per capita (constant 2015 US$)","6552.08439071824","7125.21858226991","7493.16180160028","7736.46385211174"
Serbia,"GDP per capita growth (annual %)","-0.2409239589782","8.74735667879341","5.16395693805021","3.24698781306859"
Serbia,"Inflation, consumer prices (annual %)","1.57553290083415","4.08510285335102","11.9815117344703","12.3719043552519"
Serbia,"Gini index","35","33.1","..",".."
Serbia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Seychelles,"GDP (constant 2015 US$)","1678615792.63838","1687886479.31967","1940678727.9853","2002037445.91069"
Seychelles,"GDP per capita (constant 2015 US$)","17048.361729788","17005.0422063679","16188.7813275605","16715.2650923889"
Seychelles,"GDP per capita growth (annual %)","-12.4901374474458","-0.254097866449726","-4.8001108665391","3.25215193272193"
Seychelles,"Inflation, consumer prices (annual %)","1.20266463987123","9.76909936973542","2.6260363285129","-1.03530088431952"
Seychelles,"Gini index","..","..","..",".."
Seychelles,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Sierra Leone,"GDP (constant 2015 US$)","5009037831.62026","5214643811.94487","5394942200.07313","5580033029.2211"
Sierra Leone,"GDP per capita (constant 2015 US$)","608.338120204502","619.269223322176","626.902043510272","634.737189557464"
Sierra Leone,"GDP per capita growth (annual %)","-4.19655104811287","1.79687952384096","1.23255280589404","1.24981982883963"
Sierra Leone,"Inflation, consumer prices (annual %)","13.4468711101052","11.8739588840234","27.2082883814653","47.6428733253179"
Sierra Leone,"Gini index","..","..","..",".."
Sierra Leone,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3.5","3.5","3.5"
Singapore,"GDP (constant 2015 US$)","336283381521.284","368871820049.825","383029403742.294","387147091448.002"
Singapore,"GDP per capita (constant 2015 US$)","59144.3539186758","67638.6459886659","67948.8928271514","65422.4603166668"
Singapore,"GDP per capita growth (annual %)","-3.56949598146913","14.3619661171204","0.458682804705319","-3.71813638952344"
Singapore,"Inflation, consumer prices (annual %)","-0.181916666666634","2.30485959040484","6.12106004039418","4.82146729476466"
Singapore,"Gini index","..","..","..",".."
Singapore,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Sint Maarten (Dutch part),"GDP (constant 2015 US$)","1185966832.34776","1240255611.86927","1361800675.61738","1408101898.58837"
Sint Maarten (Dutch part),"GDP per capita (constant 2015 US$)","29391.9908884203","30467.1222332041","33305.6318630742","34207.9512812081"
Sint Maarten (Dutch part),"GDP per capita growth (annual %)","-14.8248832529385","3.657905818171","9.3166319028865","2.7092097271822"
Sint Maarten (Dutch part),"Inflation, consumer prices (annual %)","..","..","..",".."
Sint Maarten (Dutch part),"Gini index","..","..","..",".."
Sint Maarten (Dutch part),"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Slovak Republic,"GDP (constant 2015 US$)","96176350812.716","100765137467.998","102649482014.329","104288234772.808"
Slovak Republic,"GDP per capita (constant 2015 US$)","17618.5013397047","18498.3602667545","18898.0428440638","19217.4739848985"
Slovak Republic,"GDP per capita growth (annual %)","-3.4126012520308","4.99394874788244","2.16063787030694","1.69028689092559"
Slovak Republic,"Inflation, consumer prices (annual %)","1.93694126694223","3.14960629921268","12.7741463637611","10.5319476645211"
Slovak Republic,"Gini index","24.2","24.1","..",".."
Slovak Republic,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Slovenia,"GDP (constant 2015 US$)","48279809918.0703","52252514022.0359","53538335168.0586","54387934678.4387"
Slovenia,"GDP per capita (constant 2015 US$)","22963.9334110233","24786.7912075572","25349.7585533515","25643.352291199"
Slovenia,"GDP per capita growth (annual %)","-4.88009190901116","7.9379162267506","2.27123931080948","1.15817173260085"
Slovenia,"Inflation, consumer prices (annual %)","-0.05485681576061","1.91706506089259","8.83369886749452","7.44687717385838"
Slovenia,"Gini index","24","24.3","..",".."
Slovenia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Solomon Islands,"GDP (constant 2015 US$)","1437359543.96514","1474218469.89734","1509636294.96603","1554171854.34426"
Solomon Islands,"GDP per capita (constant 2015 US$)","2079.54030646397","2082.66777880845","2084.34705555229","2099.02954839964"
Solomon Islands,"GDP per capita growth (annual %)","-5.64540180953043","0.150392485048627","0.0806310425950585","0.704416896804162"
Solomon Islands,"Inflation, consumer prices (annual %)","2.96354992076065","-0.115437894412839","5.51812928576938","5.88585897042164"
Solomon Islands,"Gini index","..","..","..",".."
Solomon Islands,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","2.5","2.5","2.5","2.5"
Somalia,"GDP (constant 2015 US$)","8464964588.64049","8745238654.85204","8958453281.90567","9236430682.68611"
Somalia,"GDP per capita (constant 2015 US$)","511.879808826483","512.448925990392","509.075021001872","509.079989552448"
Somalia,"GDP per capita growth (annual %)","-5.83739361134317","0.111181795823015","-0.658388537355137","0.000975995751375081"
Somalia,"Inflation, consumer prices (annual %)","..","..","..",".."
Somalia,"Gini index","..","..","..",".."
Somalia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","2","2","2","2.5"
South Africa,"GDP (constant 2015 US$)","338046271405.107","353944797357.225","360706580604.586","362876816124.896"
South Africa,"GDP per capita (constant 2015 US$)","5748.89784488027","5959.44365737965","6022.42750832719","6006.45285746237"
South Africa,"GDP per capita growth (annual %)","-7.10658878307846","3.66236830398525","1.05687467771507","-0.265252688267907"
South Africa,"Inflation, consumer prices (annual %)","3.21003597454107","4.61167217803206","7.03972661255866","6.0739085322053"
South Africa,"Gini index","..","..","..",".."
South Africa,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
South Sudan,"GDP (constant 2015 US$)","..","..","..",".."
South Sudan,"GDP per capita (constant 2015 US$)","..","..","..",".."
South Sudan,"GDP per capita growth (annual %)","..","..","..",".."
South Sudan,"Inflation, consumer prices (annual %)","29.6758435538571","10.5167158294359","-6.68732094212672","2.38280434813759"
South Sudan,"Gini index","..","..","..",".."
South Sudan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","1","1","1","1"
Spain,"GDP (constant 2015 US$)","1176072568933.59","1251378537358.98","1323591183845.31","1356724567298.05"
Spain,"GDP per capita (constant 2015 US$)","24829.6485910222","26391.5972251563","27702.7452993409","28046.9506444221"
Spain,"GDP per capita growth (annual %)","-11.6001893006088","6.29065944452751","4.96805124372999","1.24249543271571"
Spain,"Inflation, consumer prices (annual %)","-0.322753017299739","3.0931351197642","8.39057634118627","3.53236133492433"
Spain,"Gini index","34.9","33.9","..",".."
Spain,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Sri Lanka,"GDP (constant 2015 US$)","92711881360.06","96612720767.4739","89514811807.9203","87457721050.9707"
Sri Lanka,"GDP per capita (constant 2015 US$)","4229.74959441854","4360.56692396976","4035.6526670538","3968.67636479424"
Sri Lanka,"GDP per capita growth (annual %)","-5.12926312074451","3.09279134925238","-7.45119298891909","-1.65961513007139"
Sri Lanka,"Inflation, consumer prices (annual %)","6.15394508391738","7.01478071238195","49.7211021114327","16.5411742279832"
Sri Lanka,"Gini index","..","..","..",".."
Sri Lanka,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","3.5","3.5"
St. Kitts and Nevis,"GDP (constant 2015 US$)","885254137.279024","889500509.777815","983101307.730931","1016833010.79788"
St. Kitts and Nevis,"GDP per capita (constant 2015 US$)","18581.3806573826","18684.6302940347","20628.6863992893","21292.702560944"
St. Kitts and Nevis,"GDP per capita growth (annual %)","-15.2300827490454","0.555661813058038","10.4045735701569","3.21889697095578"
St. Kitts and Nevis,"Inflation, consumer prices (annual %)","-1.16724501769353","1.195688870384","2.66817533111249","3.55711230848243"
St. Kitts and Nevis,"Gini index","..","..","..",".."
St. Kitts and Nevis,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
St. Lucia,"GDP (constant 2015 US$)","1491476526.91092","1673882763.82325","1976443434.13881","2039492177.33218"
St. Lucia,"GDP per capita (constant 2015 US$)","8321.25357437874","9317.41411861472","10988.9714280724","11314.734327866"
St. Lucia,"GDP per capita growth (annual %)","-24.7798683597695","11.9712797516852","17.9401418481349","2.96445306028812"
St. Lucia,"Inflation, consumer prices (annual %)","-1.75580833517594","2.41070312174393","6.37814695133351","4.07060821926204"
St. Lucia,"Gini index","..","..","..",".."
St. Lucia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
St. Martin (French part),"GDP (constant 2015 US$)","..","..","..",".."
St. Martin (French part),"GDP per capita (constant 2015 US$)","..","..","..",".."
St. Martin (French part),"GDP per capita growth (annual %)","-10.9732612789597","6.88649334233691","..",".."
St. Martin (French part),"Inflation, consumer prices (annual %)","..","..","..",".."
St. Martin (French part),"Gini index","..","..","..",".."
St. Martin (French part),"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
St. Vincent and the Grenadines,"GDP (constant 2015 US$)","830825654.667515","837088394.191465","897022524.154038","950988378.262938"
St. Vincent and the Grenadines,"GDP per capita (constant 2015 US$)","7940.45468563647","8023.31398028855","8629.53134407625","9170.74946732761"
St. Vincent and the Grenadines,"GDP per capita growth (annual %)","-3.47050762721716","1.04350818602323","7.55569787343531","6.27169775126757"
St. Vincent and the Grenadines,"Inflation, consumer prices (annual %)","-0.628131309354654","1.57272932500558","5.66009779226552","4.56457719814894"
St. Vincent and the Grenadines,"Gini index","..","..","..",".."
St. Vincent and the Grenadines,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","4","3.5","3.5","3.5"
Sudan,"GDP (constant 2015 US$)","49449890489.355","48525909156.8784","48061119947.9824","42271302948.3377"
Sudan,"GDP per capita (constant 2015 US$)","1112.7216796875","1062.83142089844","1025.3212890625","878.65673828125"
Sudan,"GDP per capita growth (annual %)","-6.25022807906741","-4.4836196256332","-3.52926934636056","-14.3042535207652"
Sudan,"Inflation, consumer prices (annual %)","163.257782355458","359.093040778999","138.80846024176",".."
Sudan,"Gini index","..","..","..",".."
Sudan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","2","2","2","2"
Suriname,"GDP (constant 2015 US$)","4416708447.1504","4309144555.20541","4414017227.90076","4505628350.6704"
Suriname,"GDP per capita (constant 2015 US$)","7275.51159620534","7029.77161791138","7141.96043605714","7229.40964685994"
Suriname,"GDP per capita growth (annual %)","-16.9114074466877","-3.37763159393668","1.59590985658642","1.22444266648832"
Suriname,"Inflation, consumer prices (annual %)","34.889784309078","59.1196626251977","52.446027276241",".."
Suriname,"Gini index","..","..","39.2",".."
Suriname,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Sweden,"GDP (constant 2015 US$)","537888988025.757","570953156693.631","586158778534.549","585008905028.736"
Sweden,"GDP per capita (constant 2015 US$)","51952.6731328342","54816.005848573","55894.1619424147","55521.4327527749"
Sweden,"GDP per capita growth (annual %)","-2.87468419018519","5.51142519349814","1.96686365077406","-0.666848158531991"
Sweden,"Inflation, consumer prices (annual %)","0.497367318853572","2.16319736447153","8.36929098869189","8.54862489748902"
Sweden,"Gini index","28.9","29.8","..",".."
Sweden,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Switzerland,"GDP (constant 2015 US$)","731108654673.334","770529214794.414","790318933740.326","795978145781.87"
Switzerland,"GDP per capita (constant 2015 US$)","84637.0132313179","88520.3220012179","90057.0359422233","89942.537545472"
Switzerland,"GDP per capita growth (annual %)","-2.85415832226442","4.5881921178937","1.73600130033897","-0.127139868143971"
Switzerland,"Inflation, consumer prices (annual %)","-0.725874933313384","0.581814168489856","2.83502798644463","2.13540088016377"
Switzerland,"Gini index","33.7","..","..",".."
Switzerland,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Syrian Arab Republic,"GDP (constant 2015 US$)","15674500383.0982","15878227834.919","..",".."
Syrian Arab Republic,"GDP per capita (constant 2015 US$)","754.575939265083","744.604884868047","..",".."
Syrian Arab Republic,"GDP per capita growth (annual %)","-3.42272708302652","-1.3214116536431","..",".."
Syrian Arab Republic,"Inflation, consumer prices (annual %)","..","..","..",".."
Syrian Arab Republic,"Gini index","..","..","26.6",".."
Syrian Arab Republic,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Tajikistan,"GDP (constant 2015 US$)","11425228817.4554","12499200274.9255","13499136339.2248","14619564549.6174"
Tajikistan,"GDP per capita (constant 2015 US$)","1197.2106250504","1281.96084404426","1356.31721438677","1441.26806083608"
Tajikistan,"GDP per capita growth (annual %)","2.1441873382557","7.07897317485686","5.80020604279406","6.26334647589941"
Tajikistan,"Inflation, consumer prices (annual %)","..","..","..",".."
Tajikistan,"Gini index","..","..","..",".."
Tajikistan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3.5"
Tanzania,"GDP (constant 2015 US$)","61565931105.4141","64226431583.1539","67159014151.451","70643261677.6363"
Tanzania,"GDP per capita (constant 2015 US$)","1028.91186523438","1041.75061035156","1057.73901367188","1080.78552246094"
Tanzania,"GDP per capita growth (annual %)","-1.01958280878104","1.24780243811844","1.53475358630961","2.17885025093207"
Tanzania,"Inflation, consumer prices (annual %)","3.29029062798325","3.69091958802199","4.35027204269101","3.79923291384916"
Tanzania,"Gini index","..","..","..",".."
Tanzania,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Thailand,"GDP (constant 2015 US$)","432369701127.278","439150043937.792","449965296578.7","458437321749.608"
Thailand,"GDP per capita (constant 2015 US$)","6049.18761058698","6133.28601848203","6275.92658410955","6384.80718079699"
Thailand,"GDP per capita growth (annual %)","-6.27073306032999","1.39024300962116","2.32567933727015","1.73489277205894"
Thailand,"Inflation, consumer prices (annual %)","-0.845937147357041","1.23039541318384","6.07741228434321","1.22802623546169"
Thailand,"Gini index","35","34.9","..",".."
Thailand,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Timor-Leste,"GDP (constant 2015 US$)","2582939038.08107","2720236129.47421","2161456464.50291","1851106829.1773"
Timor-Leste,"GDP per capita (constant 2015 US$)","1986.88382500015","2059.31534425751","1611.46865755427","1360.51173836855"
Timor-Leste,"GDP per capita growth (annual %)","29.9766964274406","3.64548336173397","-21.7473583126588","-15.5731802793234"
Timor-Leste,"Inflation, consumer prices (annual %)","..","..","..",".."
Timor-Leste,"Gini index","..","..","..",".."
Timor-Leste,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","2","2","2","2"
Togo,"GDP (constant 2015 US$)","6996086823.98109","7415213717.72868","7842296104.3955","8344824334.0366"
Togo,"GDP per capita (constant 2015 US$)","828.666926932417","857.762914423025","886.265439065731","921.693129484827"
Togo,"GDP per capita growth (annual %)","-0.417772638015364","3.51118001032287","3.32289076193955","3.9974130613107"
Togo,"Inflation, consumer prices (annual %)","1.69928463299408","4.1862150652352","7.96757361617945",".."
Togo,"Gini index","..","37.9","..",".."
Togo,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","4","4","4.5","4.5"
Tonga,"GDP (constant 2015 US$)","488133892.116442","475112890.400839","465555896.912722",".."
Tonga,"GDP per capita (constant 2015 US$)","4637.6754528706","4481.47835159304","4356.77157454493",".."
Tonga,"GDP per capita growth (annual %)","0.199363590239884","-3.36800414054153","-2.78271515032037",".."
Tonga,"Inflation, consumer prices (annual %)","-0.349737696727496","5.64051140636751","10.9713652903022","6.35112980255189"
Tonga,"Gini index","..","27.1","..",".."
Tonga,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Trinidad and Tobago,"GDP (constant 2015 US$)","21579525293.3899","21355653641.9543","21672194580.6406","22128014027.0326"
Trinidad and Tobago,"GDP per capita (constant 2015 US$)","14214.3845710527","13997.6217827622","14155.1742344705","14416.2359934203"
Trinidad and Tobago,"GDP per capita growth (annual %)","-8.96959541706835","-1.52495373406445","1.12556585792542","1.84428502698408"
Trinidad and Tobago,"Inflation, consumer prices (annual %)","0.598986330824643","2.05922746915458","5.82838638517959","4.62930242419968"
Trinidad and Tobago,"Gini index","..","..","..",".."
Trinidad and Tobago,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Tunisia,"GDP (constant 2015 US$)","45101222687.3401","47178218215.6061","48406720424.4709","48611794724.789"
Tunisia,"GDP per capita (constant 2015 US$)","3708.45666254199","3847.2173175684","3917.6320865585","3901.98463495067"
